,Date,Temperature
28915,2011-04-19 19:00:00,70.0
28916,2011-04-19 20:00:00,70.0
28917,2011-04-19 21:00:00,70.0
28918,2011-04-19 22:00:00,69.0
28919,2011-04-19 23:00:00,68.0
28920,2011-04-20 00:00:00,68.0
28921,2011-04-20 01:00:00,68.0
28922,2011-04-20 02:00:00,68.0
28923,2011-04-20 03:00:00,68.0
28924,2011-04-20 04:00:00,68.0
28925,2011-04-20 05:00:00,68.0
28926,2011-04-20 06:00:00,68.0
28927,2011-04-20 07:00:00,68.0
28928,2011-04-20 08:00:00,69.0
28929,2011-04-20 09:00:00,71.0
28930,2011-04-20 10:00:00,73.0
28931,2011-04-20 11:00:00,75.0
28932,2011-04-20 12:00:00,75.0
28933,2011-04-20 13:00:00,75.0
28934,2011-04-20 14:00:00,76.0
28935,2011-04-20 15:00:00,76.0
28936,2011-04-20 16:00:00,75.0
28937,2011-04-20 17:00:00,73.0
28938,2011-04-20 18:00:00,72.5
28939,2011-04-20 19:00:00,70.0
28940,2011-04-20 20:00:00,70.0
28941,2011-04-20 21:00:00,69.0
28942,2011-04-20 22:00:00,68.0
28943,2011-04-20 23:00:00,68.0
28944,2011-04-21 00:00:00,68.0
28945,2011-04-21 01:00:00,68.0
28946,2011-04-21 02:00:00,68.0
28947,2011-04-21 03:00:00,68.0
28948,2011-04-21 04:00:00,68.0
28949,2011-04-21 05:00:00,68.0
28950,2011-04-21 06:00:00,68.0
28951,2011-04-21 07:00:00,68.0
28952,2011-04-21 08:00:00,69.0
28953,2011-04-21 09:00:00,72.0
28954,2011-04-21 10:00:00,72.5
28955,2011-04-21 11:00:00,73.0
28956,2011-04-21 12:00:00,75.0
28957,2011-04-21 13:00:00,75.0
28958,2011-04-21 14:00:00,75.0
28959,2011-04-21 15:00:00,75.0
28960,2011-04-21 16:00:00,74.0
28961,2011-04-21 17:00:00,73.0
28962,2011-04-21 18:00:00,72.0
28963,2011-04-21 19:00:00,71.0
28964,2011-04-21 20:00:00,70.0
28965,2011-04-21 21:00:00,70.0
28966,2011-04-21 22:00:00,68.0
28967,2011-04-21 23:00:00,68.0
28968,2011-04-22 00:00:00,68.0
28969,2011-04-22 01:00:00,68.0
28970,2011-04-22 02:00:00,68.0
28971,2011-04-22 03:00:00,68.0
28972,2011-04-22 04:00:00,68.0
28973,2011-04-22 05:00:00,68.0
28974,2011-04-22 06:00:00,68.0
28975,2011-04-22 07:00:00,68.0
28976,2011-04-22 08:00:00,68.0
28977,2011-04-22 09:00:00,70.0
28978,2011-04-22 10:00:00,72.0
28979,2011-04-22 11:00:00,73.0
28980,2011-04-22 12:00:00,73.0
28981,2011-04-22 13:00:00,73.0
28982,2011-04-22 14:00:00,75.0
28983,2011-04-22 15:00:00,75.0
28984,2011-04-22 16:00:00,73.0
28985,2011-04-22 17:00:00,73.0
28986,2011-04-22 18:00:00,72.0
28987,2011-04-22 19:00:00,70.0
28988,2011-04-22 20:00:00,70.0
28989,2011-04-22 21:00:00,68.0
28990,2011-04-22 22:00:00,68.0
28991,2011-04-22 23:00:00,68.0
28992,2011-04-23 00:00:00,68.0
28993,2011-04-23 01:00:00,68.0
28994,2011-04-23 02:00:00,68.0
28995,2011-04-23 03:00:00,68.0
28996,2011-04-23 04:00:00,68.0
28997,2011-04-23 05:00:00,68.0
28998,2011-04-23 06:00:00,68.0
28999,2011-04-23 07:00:00,68.0
29000,2011-04-23 08:00:00,69.0
29001,2011-04-23 09:00:00,72.0
29002,2011-04-23 10:00:00,72.5
29003,2011-04-23 11:00:00,73.0
29004,2011-04-23 12:00:00,74.0
29005,2011-04-23 13:00:00,75.0
29006,2011-04-23 14:00:00,75.0
29007,2011-04-23 15:00:00,75.0
29008,2011-04-23 16:00:00,74.0
29009,2011-04-23 17:00:00,73.0
29010,2011-04-23 18:00:00,72.5
29011,2011-04-23 19:00:00,70.0
29012,2011-04-23 20:00:00,69.0
29013,2011-04-23 21:00:00,68.0
29014,2011-04-23 22:00:00,68.0
29015,2011-04-23 23:00:00,68.0
29016,2011-04-24 00:00:00,68.0
29017,2011-04-24 01:00:00,68.0
29018,2011-04-24 02:00:00,68.0
29019,2011-04-24 03:00:00,67.0
29020,2011-04-24 04:00:00,66.0
29021,2011-04-24 05:00:00,67.0
29022,2011-04-24 06:00:00,66.0
29023,2011-04-24 07:00:00,67.0
29024,2011-04-24 08:00:00,69.0
29025,2011-04-24 09:00:00,71.0
29026,2011-04-24 10:00:00,72.5
29027,2011-04-24 11:00:00,73.0
29028,2011-04-24 12:00:00,74.0
29029,2011-04-24 13:00:00,75.0
29030,2011-04-24 14:00:00,75.0
29031,2011-04-24 15:00:00,75.0
29032,2011-04-24 16:00:00,75.0
29033,2011-04-24 17:00:00,74.0
29034,2011-04-24 18:00:00,72.5
29035,2011-04-24 19:00:00,71.0
29036,2011-04-24 20:00:00,70.0
29037,2011-04-24 21:00:00,68.0
29038,2011-04-24 22:00:00,68.0
29039,2011-04-24 23:00:00,68.0
29040,2011-04-25 00:00:00,68.0
29041,2011-04-25 01:00:00,68.0
29042,2011-04-25 02:00:00,68.0
29043,2011-04-25 03:00:00,67.0
29044,2011-04-25 04:00:00,66.0
29045,2011-04-25 05:00:00,67.0
29046,2011-04-25 06:00:00,68.0
29047,2011-04-25 07:00:00,68.0
29048,2011-04-25 08:00:00,69.0
29049,2011-04-25 09:00:00,71.0
29050,2011-04-25 10:00:00,73.0
29051,2011-04-25 11:00:00,75.0
29052,2011-04-25 12:00:00,76.0
29053,2011-04-25 13:00:00,77.0
29054,2011-04-25 14:00:00,76.0
29055,2011-04-25 15:00:00,76.0
29056,2011-04-25 16:00:00,75.0
29057,2011-04-25 17:00:00,74.0
29058,2011-04-25 18:00:00,73.0
29059,2011-04-25 19:00:00,71.0
29060,2011-04-25 20:00:00,70.0
29061,2011-04-25 21:00:00,69.0
29062,2011-04-25 22:00:00,68.0
29063,2011-04-25 23:00:00,68.0
29064,2011-04-26 00:00:00,68.0
29065,2011-04-26 01:00:00,68.0
29066,2011-04-26 02:00:00,68.0
29067,2011-04-26 03:00:00,68.0
29068,2011-04-26 04:00:00,68.0
29069,2011-04-26 05:00:00,68.0
29070,2011-04-26 06:00:00,68.0
29071,2011-04-26 07:00:00,68.0
29072,2011-04-26 08:00:00,69.0
29073,2011-04-26 09:00:00,72.0
29074,2011-04-26 10:00:00,72.5
29075,2011-04-26 11:00:00,75.0
29076,2011-04-26 12:00:00,77.0
29077,2011-04-26 13:00:00,76.0
29078,2011-04-26 14:00:00,75.0
29079,2011-04-26 15:00:00,74.0
29080,2011-04-26 16:00:00,75.0
29081,2011-04-26 17:00:00,73.0
29082,2011-04-26 18:00:00,72.5
29083,2011-04-26 19:00:00,71.0
29084,2011-04-26 20:00:00,69.0
29085,2011-04-26 21:00:00,68.0
29086,2011-04-26 22:00:00,68.0
29087,2011-04-26 23:00:00,68.0
29088,2011-04-27 00:00:00,68.0
29089,2011-04-27 01:00:00,68.0
29090,2011-04-27 02:00:00,68.0
29091,2011-04-27 03:00:00,67.0
29092,2011-04-27 04:00:00,66.0
29093,2011-04-27 05:00:00,66.0
29094,2011-04-27 06:00:00,66.0
29095,2011-04-27 07:00:00,67.0
29096,2011-04-27 08:00:00,69.0
29097,2011-04-27 09:00:00,71.0
29098,2011-04-27 10:00:00,73.0
29099,2011-04-27 11:00:00,73.0
29100,2011-04-27 12:00:00,75.0
29101,2011-04-27 13:00:00,75.0
29102,2011-04-27 14:00:00,75.0
29103,2011-04-27 15:00:00,75.0
29104,2011-04-27 16:00:00,74.0
29105,2011-04-27 17:00:00,74.0
29106,2011-04-27 18:00:00,72.5
29107,2011-04-27 19:00:00,71.0
29108,2011-04-27 20:00:00,70.0
29109,2011-04-27 21:00:00,68.0
29110,2011-04-27 22:00:00,68.0
29111,2011-04-27 23:00:00,68.0
29112,2011-04-28 00:00:00,68.0
29113,2011-04-28 01:00:00,68.0
29114,2011-04-28 02:00:00,68.0
29115,2011-04-28 03:00:00,68.0
29116,2011-04-28 04:00:00,66.0
29117,2011-04-28 05:00:00,66.0
29118,2011-04-28 06:00:00,66.0
29119,2011-04-28 07:00:00,68.0
29120,2011-04-28 08:00:00,68.0
29121,2011-04-28 09:00:00,71.0
29122,2011-04-28 10:00:00,72.5
29123,2011-04-28 11:00:00,72.5
29124,2011-04-28 12:00:00,74.0
29125,2011-04-28 13:00:00,75.0
29126,2011-04-28 14:00:00,75.0
29127,2011-04-28 15:00:00,74.0
29128,2011-04-28 16:00:00,74.0
29129,2011-04-28 17:00:00,73.0
29130,2011-04-28 18:00:00,72.0
29131,2011-04-28 19:00:00,71.0
29132,2011-04-28 20:00:00,70.0
29133,2011-04-28 21:00:00,70.0
29134,2011-04-28 22:00:00,69.0
29135,2011-04-28 23:00:00,68.0
29136,2011-04-29 00:00:00,68.0
29137,2011-04-29 01:00:00,68.0
29138,2011-04-29 02:00:00,68.0
29139,2011-04-29 03:00:00,68.0
29140,2011-04-29 04:00:00,68.0
29141,2011-04-29 05:00:00,68.0
29142,2011-04-29 06:00:00,68.0
29143,2011-04-29 07:00:00,68.0
29144,2011-04-29 08:00:00,69.0
29145,2011-04-29 09:00:00,72.0
29146,2011-04-29 10:00:00,72.5
29147,2011-04-29 11:00:00,74.0
29148,2011-04-29 12:00:00,75.0
29149,2011-04-29 13:00:00,75.0
29150,2011-04-29 14:00:00,75.0
29151,2011-04-29 15:00:00,75.0
29152,2011-04-29 16:00:00,73.0
29153,2011-04-29 17:00:00,73.0
29154,2011-04-29 18:00:00,72.5
29155,2011-04-29 19:00:00,70.0
29156,2011-04-29 20:00:00,68.0
29157,2011-04-29 21:00:00,68.0
29158,2011-04-29 22:00:00,68.0
29159,2011-04-29 23:00:00,68.0
29160,2011-04-30 00:00:00,68.0
29161,2011-04-30 01:00:00,66.0
29162,2011-04-30 02:00:00,66.0
29163,2011-04-30 03:00:00,66.0
29164,2011-04-30 04:00:00,66.0
29165,2011-04-30 05:00:00,66.0
29166,2011-04-30 06:00:00,66.0
29167,2011-04-30 07:00:00,66.0
29168,2011-04-30 08:00:00,69.0
29169,2011-04-30 09:00:00,71.0
29170,2011-04-30 10:00:00,72.5
29171,2011-04-30 11:00:00,73.0
29172,2011-04-30 12:00:00,73.0
29173,2011-04-30 13:00:00,74.0
29174,2011-04-30 14:00:00,74.0
29175,2011-04-30 15:00:00,73.0
29176,2011-04-30 16:00:00,73.0
29177,2011-04-30 17:00:00,72.0
29178,2011-04-30 18:00:00,71.0
29179,2011-04-30 19:00:00,69.0
29180,2011-04-30 20:00:00,68.0
29181,2011-04-30 21:00:00,68.0
29182,2011-04-30 22:00:00,68.0
29183,2011-04-30 23:00:00,68.0
29184,2011-05-01 00:00:00,66.0
29185,2011-05-01 01:00:00,66.0
29186,2011-05-01 02:00:00,66.0
29187,2011-05-01 03:00:00,66.0
29188,2011-05-01 04:00:00,66.0
29189,2011-05-01 05:00:00,66.0
29190,2011-05-01 06:00:00,66.0
29191,2011-05-01 07:00:00,66.0
29192,2011-05-01 08:00:00,69.0
29193,2011-05-01 09:00:00,72.0
29194,2011-05-01 10:00:00,72.5
29195,2011-05-01 11:00:00,74.0
29196,2011-05-01 12:00:00,75.0
29197,2011-05-01 13:00:00,75.0
29198,2011-05-01 14:00:00,75.0
29199,2011-05-01 15:00:00,73.0
29200,2011-05-01 16:00:00,73.0
29201,2011-05-01 17:00:00,73.0
29202,2011-05-01 18:00:00,72.0
29203,2011-05-01 19:00:00,70.0
29204,2011-05-01 20:00:00,69.0
29205,2011-05-01 21:00:00,68.0
29206,2011-05-01 22:00:00,68.0
29207,2011-05-01 23:00:00,68.0
29208,2011-05-02 00:00:00,68.0
29209,2011-05-02 01:00:00,68.0
29210,2011-05-02 02:00:00,68.0
29211,2011-05-02 03:00:00,67.0
29212,2011-05-02 04:00:00,68.0
29213,2011-05-02 05:00:00,68.0
29214,2011-05-02 06:00:00,68.0
29215,2011-05-02 07:00:00,68.0
29216,2011-05-02 08:00:00,70.0
29217,2011-05-02 09:00:00,72.5
29218,2011-05-02 10:00:00,73.0
29219,2011-05-02 11:00:00,73.0
29220,2011-05-02 12:00:00,75.0
29221,2011-05-02 13:00:00,75.0
29222,2011-05-02 14:00:00,75.0
29223,2011-05-02 15:00:00,75.0
29224,2011-05-02 16:00:00,75.0
29225,2011-05-02 17:00:00,73.0
29226,2011-05-02 18:00:00,73.0
29227,2011-05-02 19:00:00,71.0
29228,2011-05-02 20:00:00,70.0
29229,2011-05-02 21:00:00,69.0
29230,2011-05-02 22:00:00,68.0
29231,2011-05-02 23:00:00,68.0
29232,2011-05-03 00:00:00,68.0
29233,2011-05-03 01:00:00,68.0
29234,2011-05-03 02:00:00,68.0
29235,2011-05-03 03:00:00,68.0
29236,2011-05-03 04:00:00,68.0
29237,2011-05-03 05:00:00,68.0
29238,2011-05-03 06:00:00,68.0
29239,2011-05-03 07:00:00,68.0
29240,2011-05-03 08:00:00,69.0
29241,2011-05-03 09:00:00,72.5
29242,2011-05-03 10:00:00,74.0
29243,2011-05-03 11:00:00,75.0
29244,2011-05-03 12:00:00,75.0
29245,2011-05-03 13:00:00,76.0
29246,2011-05-03 14:00:00,76.0
29247,2011-05-03 15:00:00,76.0
29248,2011-05-03 16:00:00,77.0
29249,2011-05-03 17:00:00,75.0
29250,2011-05-03 18:00:00,74.0
29251,2011-05-03 19:00:00,72.5
29252,2011-05-03 20:00:00,70.0
29253,2011-05-03 21:00:00,70.0
29254,2011-05-03 22:00:00,70.0
29255,2011-05-03 23:00:00,70.0
29256,2011-05-04 00:00:00,70.0
29257,2011-05-04 01:00:00,70.0
29258,2011-05-04 02:00:00,68.0
29259,2011-05-04 03:00:00,68.0
29260,2011-05-04 04:00:00,68.0
29261,2011-05-04 05:00:00,68.0
29262,2011-05-04 06:00:00,68.0
29263,2011-05-04 07:00:00,68.0
29264,2011-05-04 08:00:00,70.0
29265,2011-05-04 09:00:00,72.0
29266,2011-05-04 10:00:00,73.0
29267,2011-05-04 11:00:00,74.0
29268,2011-05-04 12:00:00,75.0
29269,2011-05-04 13:00:00,75.0
29270,2011-05-04 14:00:00,77.0
29271,2011-05-04 15:00:00,77.0
29272,2011-05-04 16:00:00,77.0
29273,2011-05-04 17:00:00,76.0
29274,2011-05-04 18:00:00,74.0
29275,2011-05-04 19:00:00,72.5
29276,2011-05-04 20:00:00,70.0
29277,2011-05-04 21:00:00,71.0
29278,2011-05-04 22:00:00,70.0
29279,2011-05-04 23:00:00,70.0
29280,2011-05-05 00:00:00,70.0
29281,2011-05-05 01:00:00,70.0
29282,2011-05-05 02:00:00,70.0
29283,2011-05-05 03:00:00,70.0
29284,2011-05-05 04:00:00,70.0
29285,2011-05-05 05:00:00,70.0
29286,2011-05-05 06:00:00,70.0
29287,2011-05-05 07:00:00,69.0
29288,2011-05-05 08:00:00,70.0
29289,2011-05-05 09:00:00,72.0
29290,2011-05-05 10:00:00,72.5
29291,2011-05-05 11:00:00,74.0
29292,2011-05-05 12:00:00,75.0
29293,2011-05-05 13:00:00,76.0
29294,2011-05-05 14:00:00,77.0
29295,2011-05-05 15:00:00,75.0
29296,2011-05-05 16:00:00,75.0
29297,2011-05-05 17:00:00,75.0
29298,2011-05-05 18:00:00,73.0
29299,2011-05-05 19:00:00,72.0
29300,2011-05-05 20:00:00,70.0
29301,2011-05-05 21:00:00,70.0
29302,2011-05-05 22:00:00,70.0
29303,2011-05-05 23:00:00,70.0
29304,2011-05-06 00:00:00,70.0
29305,2011-05-06 01:00:00,70.0
29306,2011-05-06 02:00:00,70.0
29307,2011-05-06 03:00:00,70.0
29308,2011-05-06 04:00:00,70.0
29309,2011-05-06 05:00:00,68.0
29310,2011-05-06 06:00:00,69.0
29311,2011-05-06 07:00:00,69.0
29312,2011-05-06 08:00:00,71.0
29313,2011-05-06 09:00:00,72.5
29314,2011-05-06 10:00:00,75.0
29315,2011-05-06 11:00:00,75.0
29316,2011-05-06 12:00:00,76.0
29317,2011-05-06 13:00:00,77.0
29318,2011-05-06 14:00:00,75.0
29319,2011-05-06 15:00:00,75.0
29320,2011-05-06 16:00:00,75.0
29321,2011-05-06 17:00:00,74.0
29322,2011-05-06 18:00:00,73.0
29323,2011-05-06 19:00:00,71.0
29324,2011-05-06 20:00:00,70.0
29325,2011-05-06 21:00:00,70.0
29326,2011-05-06 22:00:00,70.0
29327,2011-05-06 23:00:00,68.0
29328,2011-05-07 00:00:00,68.0
29329,2011-05-07 01:00:00,68.0
29330,2011-05-07 02:00:00,68.0
29331,2011-05-07 03:00:00,68.0
29332,2011-05-07 04:00:00,68.0
29333,2011-05-07 05:00:00,68.0
29334,2011-05-07 06:00:00,68.0
29335,2011-05-07 07:00:00,68.0
29336,2011-05-07 08:00:00,71.0
29337,2011-05-07 09:00:00,73.5
29338,2011-05-07 10:00:00,74.0
29339,2011-05-07 11:00:00,75.0
29340,2011-05-07 12:00:00,76.0
29341,2011-05-07 13:00:00,75.0
29342,2011-05-07 14:00:00,77.0
29343,2011-05-07 15:00:00,76.0
29344,2011-05-07 16:00:00,75.0
29345,2011-05-07 17:00:00,75.0
29346,2011-05-07 18:00:00,73.0
29347,2011-05-07 19:00:00,71.0
29348,2011-05-07 20:00:00,70.0
29349,2011-05-07 21:00:00,70.0
29350,2011-05-07 22:00:00,70.0
29351,2011-05-07 23:00:00,68.0
29352,2011-05-08 00:00:00,68.0
29353,2011-05-08 01:00:00,68.0
29354,2011-05-08 02:00:00,68.0
29355,2011-05-08 03:00:00,68.0
29356,2011-05-08 04:00:00,68.0
29357,2011-05-08 05:00:00,68.0
29358,2011-05-08 06:00:00,68.0
29359,2011-05-08 07:00:00,68.0
29360,2011-05-08 08:00:00,70.0
29361,2011-05-08 09:00:00,72.5
29362,2011-05-08 10:00:00,73.0
29363,2011-05-08 11:00:00,75.0
29364,2011-05-08 12:00:00,75.0
29365,2011-05-08 13:00:00,75.0
29366,2011-05-08 14:00:00,77.0
29367,2011-05-08 15:00:00,75.0
29368,2011-05-08 16:00:00,75.0
29369,2011-05-08 17:00:00,73.0
29370,2011-05-08 18:00:00,72.5
29371,2011-05-08 19:00:00,71.0
29372,2011-05-08 20:00:00,70.0
29373,2011-05-08 21:00:00,69.0
29374,2011-05-08 22:00:00,68.0
29375,2011-05-08 23:00:00,68.0
29376,2011-05-09 00:00:00,68.0
29377,2011-05-09 01:00:00,68.0
29378,2011-05-09 02:00:00,68.0
29379,2011-05-09 03:00:00,68.0
29380,2011-05-09 04:00:00,68.0
29381,2011-05-09 05:00:00,68.0
29382,2011-05-09 06:00:00,68.0
29383,2011-05-09 07:00:00,68.0
29384,2011-05-09 08:00:00,70.0
29385,2011-05-09 09:00:00,72.0
29386,2011-05-09 10:00:00,72.5
29387,2011-05-09 11:00:00,74.0
29388,2011-05-09 12:00:00,74.0
29389,2011-05-09 13:00:00,75.0
29390,2011-05-09 14:00:00,75.0
29391,2011-05-09 15:00:00,76.0
29392,2011-05-09 16:00:00,75.0
29393,2011-05-09 17:00:00,74.0
29394,2011-05-09 18:00:00,72.0
29395,2011-05-09 19:00:00,71.0
29396,2011-05-09 20:00:00,70.0
29397,2011-05-09 21:00:00,70.0
29398,2011-05-09 22:00:00,70.0
29399,2011-05-09 23:00:00,68.0
29400,2011-05-10 00:00:00,68.0
29401,2011-05-10 01:00:00,68.0
29402,2011-05-10 02:00:00,68.0
29403,2011-05-10 03:00:00,68.0
29404,2011-05-10 04:00:00,68.0
29405,2011-05-10 05:00:00,68.0
29406,2011-05-10 06:00:00,68.0
29407,2011-05-10 07:00:00,69.0
29408,2011-05-10 08:00:00,70.0
29409,2011-05-10 09:00:00,72.0
29410,2011-05-10 10:00:00,72.5
29411,2011-05-10 11:00:00,73.0
29412,2011-05-10 12:00:00,74.0
29413,2011-05-10 13:00:00,74.0
29414,2011-05-10 14:00:00,74.0
29415,2011-05-10 15:00:00,75.0
29416,2011-05-10 16:00:00,74.0
29417,2011-05-10 17:00:00,73.0
29418,2011-05-10 18:00:00,72.0
29419,2011-05-10 19:00:00,71.0
29420,2011-05-10 20:00:00,70.0
29421,2011-05-10 21:00:00,70.0
29422,2011-05-10 22:00:00,70.0
29423,2011-05-10 23:00:00,69.0
29424,2011-05-11 00:00:00,68.0
29425,2011-05-11 01:00:00,68.0
29426,2011-05-11 02:00:00,68.0
29427,2011-05-11 03:00:00,70.0
29428,2011-05-11 04:00:00,68.0
29429,2011-05-11 05:00:00,68.0
29430,2011-05-11 06:00:00,68.0
29431,2011-05-11 07:00:00,68.0
29432,2011-05-11 08:00:00,70.0
29433,2011-05-11 09:00:00,72.5
29434,2011-05-11 10:00:00,74.0
29435,2011-05-11 11:00:00,75.0
29436,2011-05-11 12:00:00,75.0
29437,2011-05-11 13:00:00,75.0
29438,2011-05-11 14:00:00,75.0
29439,2011-05-11 15:00:00,75.0
29440,2011-05-11 16:00:00,73.0
29441,2011-05-11 17:00:00,73.0
29442,2011-05-11 18:00:00,72.0
29443,2011-05-11 19:00:00,70.0
29444,2011-05-11 20:00:00,70.0
29445,2011-05-11 21:00:00,69.0
29446,2011-05-11 22:00:00,68.0
29447,2011-05-11 23:00:00,68.0
29448,2011-05-12 00:00:00,68.0
29449,2011-05-12 01:00:00,68.0
29450,2011-05-12 02:00:00,68.0
29451,2011-05-12 03:00:00,68.0
29452,2011-05-12 04:00:00,68.0
29453,2011-05-12 05:00:00,68.0
29454,2011-05-12 06:00:00,68.0
29455,2011-05-12 07:00:00,69.0
29456,2011-05-12 08:00:00,70.0
29457,2011-05-12 09:00:00,72.0
29458,2011-05-12 10:00:00,73.0
29459,2011-05-12 11:00:00,73.0
29460,2011-05-12 12:00:00,74.0
29461,2011-05-12 13:00:00,75.0
29462,2011-05-12 14:00:00,75.0
29463,2011-05-12 15:00:00,74.0
29464,2011-05-12 16:00:00,74.0
29465,2011-05-12 17:00:00,73.0
29466,2011-05-12 18:00:00,72.0
29467,2011-05-12 19:00:00,70.0
29468,2011-05-12 20:00:00,70.0
29469,2011-05-12 21:00:00,68.0
29470,2011-05-12 22:00:00,68.0
29471,2011-05-12 23:00:00,68.0
29472,2011-05-13 00:00:00,68.0
29473,2011-05-13 01:00:00,68.0
29474,2011-05-13 02:00:00,68.0
29475,2011-05-13 03:00:00,68.0
29476,2011-05-13 04:00:00,68.0
29477,2011-05-13 05:00:00,68.0
29478,2011-05-13 06:00:00,70.0
29479,2011-05-13 07:00:00,70.0
29480,2011-05-13 08:00:00,70.0
29481,2011-05-13 09:00:00,70.0
29482,2011-05-13 10:00:00,72.0
29483,2011-05-13 11:00:00,73.0
29484,2011-05-13 12:00:00,73.0
29485,2011-05-13 13:00:00,73.0
29486,2011-05-13 14:00:00,75.0
29487,2011-05-13 15:00:00,75.0
29488,2011-05-13 16:00:00,73.0
29489,2011-05-13 17:00:00,73.0
29490,2011-05-13 18:00:00,72.0
29491,2011-05-13 19:00:00,70.0
29492,2011-05-13 20:00:00,70.0
29493,2011-05-13 21:00:00,68.0
29494,2011-05-13 22:00:00,68.0
29495,2011-05-13 23:00:00,68.0
29496,2011-05-14 00:00:00,68.0
29497,2011-05-14 01:00:00,68.0
29498,2011-05-14 02:00:00,68.0
29499,2011-05-14 03:00:00,68.0
29500,2011-05-14 04:00:00,68.0
29501,2011-05-14 05:00:00,68.0
29502,2011-05-14 06:00:00,68.0
29503,2011-05-14 07:00:00,68.0
29504,2011-05-14 08:00:00,71.0
29505,2011-05-14 09:00:00,72.5
29506,2011-05-14 10:00:00,73.0
29507,2011-05-14 11:00:00,75.0
29508,2011-05-14 12:00:00,75.0
29509,2011-05-14 13:00:00,75.0
29510,2011-05-14 14:00:00,75.0
29511,2011-05-14 15:00:00,75.0
29512,2011-05-14 16:00:00,75.0
29513,2011-05-14 17:00:00,74.0
29514,2011-05-14 18:00:00,72.5
29515,2011-05-14 19:00:00,71.0
29516,2011-05-14 20:00:00,70.0
29517,2011-05-14 21:00:00,70.0
29518,2011-05-14 22:00:00,70.0
29519,2011-05-14 23:00:00,70.0
29520,2011-05-15 00:00:00,70.0
29521,2011-05-15 01:00:00,70.0
29522,2011-05-15 02:00:00,70.0
29523,2011-05-15 03:00:00,70.0
29524,2011-05-15 04:00:00,69.0
29525,2011-05-15 05:00:00,69.0
29526,2011-05-15 06:00:00,70.0
29527,2011-05-15 07:00:00,70.0
29528,2011-05-15 08:00:00,70.0
29529,2011-05-15 09:00:00,72.5
29530,2011-05-15 10:00:00,74.0
29531,2011-05-15 11:00:00,75.0
29532,2011-05-15 12:00:00,75.0
29533,2011-05-15 13:00:00,75.0
29534,2011-05-15 14:00:00,75.0
29535,2011-05-15 15:00:00,77.0
29536,2011-05-15 16:00:00,75.0
29537,2011-05-15 17:00:00,75.0
29538,2011-05-15 18:00:00,73.0
29539,2011-05-15 19:00:00,72.0
29540,2011-05-15 20:00:00,72.0
29541,2011-05-15 21:00:00,72.0
29542,2011-05-15 22:00:00,72.0
29543,2011-05-15 23:00:00,70.0
29544,2011-05-16 00:00:00,70.0
29545,2011-05-16 01:00:00,70.0
29546,2011-05-16 02:00:00,70.0
29547,2011-05-16 03:00:00,70.0
29548,2011-05-16 04:00:00,70.0
29549,2011-05-16 05:00:00,70.0
29550,2011-05-16 06:00:00,70.0
29551,2011-05-16 07:00:00,70.0
29552,2011-05-16 08:00:00,70.0
29553,2011-05-16 09:00:00,72.5
29554,2011-05-16 10:00:00,75.0
29555,2011-05-16 11:00:00,77.0
29556,2011-05-16 12:00:00,79.0
29557,2011-05-16 13:00:00,77.0
29558,2011-05-16 14:00:00,79.0
29559,2011-05-16 15:00:00,77.0
29560,2011-05-16 16:00:00,78.0
29561,2011-05-16 17:00:00,77.0
29562,2011-05-16 18:00:00,75.0
29563,2011-05-16 19:00:00,73.0
29564,2011-05-16 20:00:00,73.0
29565,2011-05-16 21:00:00,73.0
29566,2011-05-16 22:00:00,72.5
29567,2011-05-16 23:00:00,72.0
29568,2011-05-17 00:00:00,72.0
29569,2011-05-17 01:00:00,72.0
29570,2011-05-17 02:00:00,72.0
29571,2011-05-17 03:00:00,72.0
29572,2011-05-17 04:00:00,72.0
29573,2011-05-17 05:00:00,72.0
29574,2011-05-17 06:00:00,72.0
29575,2011-05-17 07:00:00,72.0
29576,2011-05-17 08:00:00,72.0
29577,2011-05-17 09:00:00,74.0
29578,2011-05-17 10:00:00,77.0
29579,2011-05-17 11:00:00,78.0
29580,2011-05-17 12:00:00,81.0
29581,2011-05-17 13:00:00,81.5
29582,2011-05-17 14:00:00,81.5
29583,2011-05-17 15:00:00,80.0
29584,2011-05-17 16:00:00,79.0
29585,2011-05-17 17:00:00,77.0
29586,2011-05-17 18:00:00,76.0
29587,2011-05-17 19:00:00,74.0
29588,2011-05-17 20:00:00,73.0
29589,2011-05-17 21:00:00,72.5
29590,2011-05-17 22:00:00,72.0
29591,2011-05-17 23:00:00,72.0
29592,2011-05-18 00:00:00,72.0
29593,2011-05-18 01:00:00,72.0
29594,2011-05-18 02:00:00,72.0
29595,2011-05-18 03:00:00,70.0
29596,2011-05-18 04:00:00,70.0
29597,2011-05-18 05:00:00,70.0
29598,2011-05-18 06:00:00,70.0
29599,2011-05-18 07:00:00,70.0
29600,2011-05-18 08:00:00,72.5
29601,2011-05-18 09:00:00,75.0
29602,2011-05-18 10:00:00,75.0
29603,2011-05-18 11:00:00,78.0
29604,2011-05-18 12:00:00,79.0
29605,2011-05-18 13:00:00,78.0
29606,2011-05-18 14:00:00,78.0
29607,2011-05-18 15:00:00,77.0
29608,2011-05-18 16:00:00,77.0
29609,2011-05-18 17:00:00,77.0
29610,2011-05-18 18:00:00,74.0
29611,2011-05-18 19:00:00,73.0
29612,2011-05-18 20:00:00,72.0
29613,2011-05-18 21:00:00,72.0
